Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Lexus,LX,229,108000,Manual,second,Petrol,120000.0
Toyota,Etios,145,37000,Manual,first,Diesel,575000.0
Honda,Brio,133,30000,Manual,second,Petrol,320000.0
Maruti Suzuki,Baleno,85,12831,Automatic,first,Petrol,989000.0
Skoda,Laura,157,143017,Automatic,first,Diesel,658000.0
Hyundai,Eon,85,13102,Manual,first,Petrol,405999.99999999994
Lexus,RX,73,24950,Manual,first,Diesel,1337000.0
BMW,5 Series,169,57832,Automatic,first,Diesel,2582000.0
Maruti Suzuki,Alto,109,34267,Manual,first,Petrol,374000.0
Volvo,V40,121,33000,Automatic,second,Diesel,2200000.0
Maruti Suzuki,Wagon-R,217,55100,Manual,first,Petrol,145000.0
Honda,City,205,40000,Manual,first,Petrol,200000.0
Maruti Suzuki,Eeco,97,31841,Manual,first,CNG,470000.0
Chevrolet,Enjoy,133,15000,Manual,first,Petrol,375000.0
Lexus,LX,109,82756,Manual,first,Diesel,770000.0
Lexus,LS,157,50243,Manual,first,Petrol,335000.0
Hyundai,Eon,133,20600,Manual,first,Petrol,260000.0
Hyundai,Creta,97,29952,Automatic,first,Petrol,1377000.0
Volkswagen,Vento,97,15000,Manual,second,Petrol,710000.0
Honda,Civic,205,61938,Automatic,second,Petrol,265000.0
Tata,Indica,133,67000,Manual,first,Diesel,250000.0
Mahindra,XUV500,145,61672,Manual,first,Diesel,753000.0
Hyundai,i20,97,26185,Manual,first,Petrol,798000.0
Audi,Q5,133,38000,Automatic,second,Diesel,3900000.0
Maruti Suzuki,Ritz,169,67000,Manual,second,Petrol,225000.0
Mitsubishi,Cedia,181,66000,Manual,second,Petrol,385000.0
Toyota,Innova,121,80883,Manual,first,Diesel,1350000.0
Maruti Suzuki,Celerio,109,80219,Manual,first,Diesel,350000.0
Maruti Suzuki,S-Cross,85,12923,Manual,first,Diesel,892000.0
Audi,Q3,109,86642,Automatic,first,Diesel,2037000.0
BMW,3 Series,109,19235,Automatic,first,Diesel,3650000.0
Audi,Q7,109,51002,Automatic,first,Diesel,4891000.0
Hyundai,i20,109,6800,Manual,first,Petrol,720000.0
Renault,Duster,157,82749,Manual,first,Diesel,599000.0
Hyundai,Xcent,109,51000,Manual,first,Diesel,525000.0
Ford,Ecosport,133,31465,Manual,first,Diesel,650000.0
Volkswagen,Polo,145,76476,Manual,first,Petrol,440000.00000000006
Hyundai,i10,97,14000,Manual,first,Diesel,459999.99999999994
Tata,Manza,145,47000,Manual,first,Diesel,295000.0
Honda,City,169,48466,Manual,first,Petrol,326000.0
Lexus,LS,205,46000,Manual,second,Petrol,222000.00000000003
Toyota,Innova,157,162663,Manual,first,Diesel,1050000.0
Maruti Suzuki,Ciaz,97,25142,Manual,first,Diesel,826000.0
Toyota,Fortuner,145,69000,Manual,first,Diesel,1445000.0
Ford,Fiesta,193,80524,Manual,second,Petrol,250000.0
Mercedes-Benz,E-Class,85,26405,Automatic,first,Petrol,5143000.0
Mercedes-Benz,C-Class,133,45000,Manual,first,Diesel,2300000.0
Skoda,Yeti,157,64284,Manual,first,Diesel,550000.0
Hyundai,i10,121,27000,Manual,first,Petrol,450000.0
Ford,Figo,85,3678,Manual,first,Petrol,680000.0
Skoda,Octavia,145,21000,Manual,first,Petrol,875000.0
Renault,Duster,121,67000,Manual,second,Diesel,700000.0
Land Rover,Range Rover Evoque,121,24000,Automatic,second,Diesel,3350000.0
Ford,Figo,169,75000,Manual,second,Diesel,225000.0
Ford,Endeavour,205,179000,Automatic,second,Diesel,424000.0
Toyota,Fortuner,97,47198,Manual,first,Diesel,2842000.0
Volkswagen,Polo,157,52000,Manual,first,Diesel,275000.0
Maruti Suzuki,Ritz,169,91000,Manual,first,Diesel,300000.0
Nissan,Micra,145,60000,Manual,first,Diesel,355000.0
Hyundai,Verna,145,37873,Manual,first,Diesel,480000.0
BMW,5 Series,169,31000,Automatic,first,Petrol,1350000.0
Lexus,LS,97,129000,Automatic,first,Diesel,5600000.0
Honda,CRV,253,78000,Automatic,first,Petrol,399000.0
Hyundai,Creta,109,32000,Automatic,first,Diesel,1550000.0
Hyundai,i10,181,59000,Manual,second,Petrol,231999.99999999997
Mercedes-Benz,A-Class,109,35437,Automatic,first,Diesel,1857999.9999999998
Maruti Suzuki,Ertiga,133,98000,Manual,first,Petrol,550000.0
Ambassador,Classic,229,72000,Manual,second,Diesel,320000.0
Honda,Amaze,121,79000,Manual,first,Petrol,400000.0
Lexus,LX,253,29000,Manual,first,Petrol,160000.0
BMW,X4,145,66012,Manual,first,Petrol,415000.00000000006
Honda,Brio,133,35000,Automatic,first,Petrol,425000.0
Maruti Suzuki,Wagon-R,169,75000,Manual,first,Petrol,260000.0
Toyota,Camry,205,80000,Automatic,second,Petrol,343000.0
Chevrolet,Beat,157,32717,Manual,first,Petrol,254999.99999999997
Toyota,Fortuner,97,25000,Automatic,first,Diesel,3200000.0
Ford,Ecosport,133,79000,Manual,first,Diesel,625000.0
Maruti Suzuki,Swift,181,86000,Manual,second,Diesel,360000.0
Mercedes-Benz,S-Class,181,137000,Automatic,first,Diesel,1850000.0
Honda,Mobilio,121,25000,Manual,second,Petrol,425000.0
Hyundai,i10,97,8500,Manual,second,Petrol,480000.0
Mahindra,XUV500,121,34000,Automatic,first,Diesel,1300000.0
Skoda,Fabia,157,41629,Manual,second,Petrol,225000.0
Lexus,LS,193,80227,Manual,first,Petrol,229999.99999999997
Hyundai,Creta,73,8587,Manual,first,Petrol,1356000.0
Mahindra,Scorpio,97,30000,Manual,first,Diesel,1225000.0
Skoda,Rapid,145,64186,Manual,first,Diesel,376000.0
Renault,Duster,121,76427,Manual,first,Diesel,858000.0
BMW,X5,169,75000,Automatic,first,Diesel,2750000.0
Toyota,Etios,145,27075,Manual,first,Petrol,495000.0
Maruti Suzuki,Wagon-R,157,30000,Manual,first,Petrol,330000.0
Hyundai,Creta,109,69434,Manual,first,Petrol,800000.0
Maruti Suzuki,Celerio,133,56000,Manual,first,Petrol,279000.0
Land Rover,Range Rover,97,49275,Automatic,first,Diesel,4564000.0
Chevrolet,Beat,133,8700,Manual,first,Petrol,254999.99999999997
Tata,Nano,133,18000,Manual,second,Petrol,100000.0
Audi,A6,97,41041,Automatic,first,Diesel,3756000.0
Mercedes-Benz,E-Class,193,80464,Automatic,second,Diesel,928999.9999999999
Maruti Suzuki,Swift,73,20667,Manual,first,Petrol,637000.0
Fiat,Linea,145,60283,Manual,first,Petrol,298000.0
Maruti Suzuki,Swift,97,31696,Manual,first,Petrol,575000.0
Toyota,Fortuner,181,100000,Manual,first,Diesel,1300000.0
Maruti Suzuki,Ertiga,133,13361,Manual,first,Petrol,680000.0
BMW,3 Series,181,48394,Automatic,first,Petrol,1049000.0
Maruti Suzuki,Ertiga,133,47399,Manual,first,Petrol,560000.0
Honda,City,181,69000,Automatic,second,Petrol,285000.0
Hyundai,Santa Fe,145,65278,Manual,first,Diesel,836000.0
Lexus,LS,241,108000,Manual,first,Diesel,100000.0
Mercedes-Benz,E-Class,181,50645,Automatic,second,Petrol,1075000.0
Maruti Suzuki,Swift Dzire,169,130002,Manual,first,Diesel,385000.0
Ambassador,Classic,157,107000,Manual,first,Diesel,300000.0
Honda,City,121,41950,Automatic,first,Petrol,960000.0
Toyota,Fortuner,157,109000,Manual,first,Diesel,1325000.0
Honda,Amaze,109,9000,Manual,first,Petrol,575000.0
Hyundai,i20,133,43900,Manual,first,Diesel,675000.0
Chevrolet,Enjoy,145,64000,Manual,second,Diesel,484999.99999999994
Mercedes-Benz,C-Class,73,13190,Automatic,first,Petrol,3899000.0
BMW,X4,193,77652,Automatic,first,Petrol,285000.0
Toyota,Innova,157,55000,Manual,first,Diesel,951000.0
BMW,5 Series,157,59900,Automatic,second,Diesel,1850000.0
Renault,Duster,121,73539,Manual,first,Diesel,675000.0
BMW,X1,97,31645,Automatic,first,Diesel,2940000.0
Honda,City,193,69690,Manual,first,Petrol,329000.0
Maruti Suzuki,Ciaz,109,41000,Manual,first,Diesel,950000.0
Maruti Suzuki,Swift Dzire,181,109200,Manual,second,Petrol,220000.00000000003
Mahindra,XUV500,157,80000,Manual,first,Diesel,650000.0
Honda,Civic,217,51000,Manual,first,Petrol,490000.00000000006
Maruti Suzuki,Ertiga,145,105000,Manual,second,Diesel,675000.0
Toyota,Etios Liva,145,179000,Manual,first,Diesel,380000.0
Audi,TT,145,12100,Automatic,first,Petrol,2950000.0
Skoda,Rapid,97,31000,Manual,first,Diesel,1050000.0
Volkswagen,Polo,121,50000,Manual,first,Diesel,620000.0
Skoda,Laura,193,48000,Automatic,first,Diesel,500000.0
Renault,Logan,217,35000,Manual,first,Diesel,229999.99999999997
Toyota,Innova,109,100200,Automatic,first,Diesel,1700000.0
BMW,3 Series,133,47000,Automatic,first,Diesel,2550000.0
Honda,Jazz,121,63642,Manual,first,Diesel,565000.0
Honda,Amaze,121,62550,Manual,first,Diesel,560000.0
Jaguar,XF,121,37340,Automatic,first,Diesel,2998000.0
Maruti Suzuki,Swift Dzire,109,38461,Manual,first,Diesel,739000.0
Jeep,Compass,85,29000,Manual,first,Diesel,1900000.0
Toyota,Corolla,181,31000,Manual,first,Petrol,500000.0
Honda,City,169,42086,Manual,first,Petrol,335000.0
Maruti Suzuki,Swift,145,49000,Manual,first,Petrol,445000.0
Hyundai,Verna,73,77240,Automatic,first,Diesel,831000.0
Lexus,LX,157,105000,Manual,second,Diesel,600000.0
Maruti Suzuki,Swift,133,35000,Manual,first,Diesel,525000.0
Hyundai,Santro,229,83072,Manual,first,Petrol,140000.0
Audi,A6,157,202082,Automatic,first,Diesel,1230000.0
Lexus,NX,253,129000,Manual,third,Petrol,150000.0
Volkswagen,Polo,85,33558,Manual,first,Diesel,811999.9999999999
Lexus,LX,157,60271,Manual,first,Diesel,612000.0
Honda,City,97,45366,Manual,first,Diesel,1088000.0
Chevrolet,Sail,133,9500,Manual,first,Petrol,350000.0
Hyundai,i20,109,42362,Manual,first,Petrol,615000.0
BMW,X1,109,21000,Automatic,first,Diesel,3300000.0
BMW,X1,157,15200,Automatic,first,Diesel,1350000.0
Toyota,Fortuner,121,43690,Automatic,first,Diesel,1711000.0
Audi,Q7,133,79926,Automatic,first,Diesel,2977000.0
Maruti Suzuki,Ertiga,145,53073,Manual,first,Diesel,595000.0
Hyundai,i20,121,59000,Manual,first,Petrol,575000.0
Mercedes-Benz,S-Class,229,47088,Automatic,second,Petrol,1900000.0
Renault,Duster,133,55000,Manual,first,Diesel,475000.0
Mahindra,Quanto,145,80430,Manual,second,Diesel,330000.0
Toyota,Fortuner,145,71932,Automatic,first,Diesel,1650000.0
BMW,X5,133,19000,Automatic,first,Diesel,4400000.0
Maruti Suzuki,Swift Dzire,169,81759,Manual,first,Diesel,438999.99999999994
Maruti Suzuki,Swift,85,52010,Manual,first,Diesel,620000.0
Audi,A6,109,58953,Automatic,first,Petrol,2422000.0
Mitsubishi,Pajero,205,93000,Manual,third,Diesel,545000.0
Jaguar,XF,109,10000,Automatic,first,Diesel,4400000.0
Toyota,Innova,73,40674,Automatic,first,Diesel,2482000.0
Skoda,Octavia,121,50000,Automatic,first,Diesel,1169000.0
Toyota,Corolla,85,1331,Automatic,first,Petrol,2000000.0
Maruti Suzuki,Omni,181,60000,Manual,first,Petrol,145000.0
Mercedes-Benz,GLC,85,10003,Automatic,first,Diesel,4850000.0
Volkswagen,Vento,109,25000,Automatic,first,Diesel,944999.9999999999
Mahindra,XUV500,121,73000,Manual,first,Diesel,1250000.0
Nissan,Terrano,133,59962,Manual,first,Diesel,690000.0
Hyundai,Verna,157,72000,Manual,second,Diesel,580000.0
BMW,5 Series,109,20967,Automatic,first,Diesel,4456000.0
Mahindra,Scorpio,121,35000,Manual,second,Diesel,850000.0
Hyundai,Verna,97,38056,Manual,first,Diesel,1070000.0
Audi,Q7,193,94000,Automatic,second,Diesel,1200000.0
Chevrolet,Aveo,181,64236,Manual,first,Petrol,244000.0
Lexus,LX,301,124000,Manual,first,Diesel,195000.0
Hyundai,Xcent,133,7400,Manual,first,Petrol,434999.99999999994
Toyota,Innova,97,52000,Manual,first,Diesel,1750000.0
Hyundai,Eon,121,68764,Manual,first,Petrol,290000.0
Volkswagen,Polo,145,64000,Manual,first,Diesel,290000.0
Maruti Suzuki,Vitara-Brezza,109,21558,Manual,first,Diesel,890000.0
BMW,3 Series,145,37500,Automatic,first,Diesel,1675000.0
Hyundai,Eon,109,14077,Manual,first,Petrol,395000.0
Honda,City,193,70000,Manual,first,Petrol,210000.0
Honda,Accord,169,54316,Manual,second,Petrol,429000.0
Mahindra,Xylo,193,90764,Manual,first,Diesel,385000.0
BMW,3 Series,193,137000,Automatic,second,Diesel,900000.0
Honda,City,145,127000,Manual,second,Petrol,450000.0
Mahindra,XUV500,109,51884,Manual,first,Diesel,1246000.0
Hyundai,i20,133,67407,Manual,first,Diesel,465000.00000000006
Toyota,Fortuner,133,107825,Manual,first,Diesel,2050000.0
Mahindra,Bolero,229,82453,Manual,first,Diesel,290000.0
Maruti Suzuki,Esteem,217,30441,Manual,first,Petrol,145000.0
Lexus,LS,277,70000,Manual,third,Petrol,65000.0
Mini,Cooper,109,11000,Automatic,first,Diesel,2950000.0
Audi,Q3,121,61000,Automatic,first,Diesel,2500000.0
Hyundai,i20,145,48454,Manual,second,Petrol,350000.0
Tata,Safari Storme,97,37000,Manual,first,Diesel,1125000.0
Honda,BRV,97,32249,Manual,first,Diesel,1079000.0
Volkswagen,Jetta,145,58000,Manual,first,Diesel,590000.0
Hyundai,Xcent,97,28360,Manual,first,Petrol,512000.0
Maruti Suzuki,Ignis,97,7000,Manual,first,Petrol,570000.0
BMW,5 Series,109,19658,Automatic,first,Diesel,3584000.0000000005
Lexus,LX,217,92000,Manual,first,Petrol,125000.0
Hyundai,i10,145,25000,Manual,first,Petrol,265000.0
Hyundai,Verna,109,37882,Manual,first,Diesel,919000.0
BMW,3 Series,133,69330,Automatic,first,Diesel,2350000.0
Mercedes-Benz,E-Class,169,61000,Automatic,first,Petrol,1250000.0
Chevrolet,Beat,181,35000,Manual,second,Petrol,150000.0
Hyundai,Santro,253,200000,Manual,first,Petrol,80000.0
Tata,Indica,193,82000,Manual,second,Diesel,75000.0
Mahindra,XUV500,157,72450,Manual,first,Diesel,810000.0
Maruti Suzuki,Ciaz,97,36381,Manual,first,Diesel,975000.0
Mercedes-Benz,C-Class,97,25559,Automatic,first,Diesel,3793000.0
Honda,City,241,100000,Automatic,third,Petrol,196000.0
Toyota,Fortuner,121,94000,Automatic,first,Diesel,2050000.0
Maruti Suzuki,Alto,169,64357,Manual,first,Petrol,275000.0
Jaguar,XJ,97,10501,Automatic,first,Petrol,7500000.0
Hyundai,i20,193,47000,Manual,first,Diesel,280000.0
Honda,BRV,97,18000,Automatic,first,Petrol,925000.0
Toyota,Corolla,217,89000,Manual,first,Petrol,300000.0
Audi,A6,133,49964,Automatic,first,Diesel,2389000.0
Toyota,Innova,133,35000,Manual,first,Diesel,1275000.0
Hyundai,i10,133,64000,Manual,first,Diesel,415000.00000000006
Volkswagen,Vento,145,36000,Automatic,first,Petrol,465000.00000000006
Toyota,Innova,157,78600,Manual,first,Diesel,890000.0
Hyundai,Verna,205,170000,Manual,second,Diesel,150000.0
Maruti Suzuki,Ritz,121,65000,Manual,second,Diesel,327000.0
Audi,Q7,205,120300,Automatic,second,Diesel,1800000.0
Hyundai,i20,109,21000,Manual,first,Petrol,630000.0
Maruti Suzuki,Vitara-Brezza,97,18108,Manual,first,Diesel,1131000.0
Honda,City,133,58407,Manual,first,Petrol,616000.0
Maruti Suzuki,Ciaz,133,49500,Manual,first,Petrol,600000.0
Nissan,Sunny,145,37199,Automatic,first,Petrol,543000.0
Volkswagen,Polo,157,62000,Manual,first,Diesel,465000.00000000006
Maruti Suzuki,Ertiga,121,59000,Manual,first,Diesel,750000.0
Maruti Suzuki,Swift Dzire,121,60000,Manual,first,Diesel,625000.0
Mercedes-Benz,C-Class,217,39037,Automatic,first,Diesel,925000.0
Honda,Brio,145,17003,Manual,first,Petrol,315000.0
Hyundai,i10,205,80400,Manual,first,Petrol,229999.99999999997
Hyundai,Verna,157,75200,Manual,first,Diesel,525000.0
Maruti Suzuki,Ciaz,97,41217,Manual,first,Diesel,740000.0
Ford,Ikon,229,98293,Manual,second,Petrol,155000.0
Volkswagen,Polo,97,54000,Manual,second,Petrol,600000.0
Honda,Jazz,109,17377,Manual,first,Petrol,590000.0
Honda,Amaze,145,33800,Manual,second,Diesel,470000.0
Hyundai,i20,121,86157,Manual,first,Diesel,650000.0
Maruti Suzuki,Ritz,157,146824,Manual,first,Diesel,355000.0
Honda,City,133,55000,Manual,first,Petrol,710000.0
Skoda,Superb,181,53293,Manual,first,Petrol,600000.0
Maruti Suzuki,Vitara-Brezza,97,38000,Manual,first,Diesel,799000.0
Hyundai,i20,193,64000,Manual,second,Petrol,409999.99999999994
Maruti Suzuki,Alto,97,25058,Automatic,first,Petrol,395000.0
Hyundai,Eon,109,36700,Manual,first,Petrol,438000.0
Hyundai,i10,169,35000,Manual,first,Petrol,275000.0
Mercedes-Benz,SLK-Class,109,22732,Automatic,first,Petrol,5554000.0
Audi,A6,133,48000,Automatic,first,Diesel,2900000.0
Ford,Ecosport,145,62084,Manual,first,Diesel,660000.0
Volkswagen,Passat,157,39273,Automatic,first,Diesel,699000.0
Toyota,Innova,97,64798,Manual,first,Diesel,1875000.0
Ford,Figo,181,100002,Manual,third,Diesel,128000.0
Chevrolet,Aveo,229,78000,Manual,third,Petrol,120000.0
Lexus,LX,145,57717,Manual,first,Petrol,430999.99999999994
Land Rover,Range Rover,169,109000,Automatic,first,Diesel,1650000.0
Hyundai,i10,97,74515,Manual,first,Petrol,564000.0
BMW,X4,97,50484,Automatic,first,Diesel,3112000.0
Audi,Q5,145,13452,Automatic,first,Diesel,2546000.0
Hyundai,Verna,97,37688,Manual,first,Petrol,788000.0
Mercedes-Benz,E-Class,97,34000,Automatic,first,Diesel,3600000.0
Mercedes-Benz,M-Class,133,120000,Automatic,first,Diesel,3000000.0
Maruti Suzuki,Swift Dzire,205,64000,Manual,second,Petrol,285000.0
Honda,City,169,100000,Manual,first,Petrol,350000.0
Renault,Duster,133,75000,Manual,first,Diesel,750000.0
Mercedes-Benz,C-Class,157,86000,Automatic,first,Diesel,1900000.0
BMW,X5,121,69000,Automatic,first,Diesel,5400000.0
Hyundai,Xcent,121,41721,Manual,first,Petrol,470000.0
Maruti Suzuki,Swift Dzire,97,13000,Automatic,first,Petrol,850000.0
BMW,3 Series,145,38998,Automatic,first,Diesel,1700000.0
Maruti Suzuki,Alto,97,54250,Manual,first,Petrol,351000.0
Audi,A4,145,45979,Automatic,second,Diesel,1950000.0
Mini,Cooper,157,37000,Automatic,second,Petrol,1700000.0
Audi,Q7,121,46983,Automatic,second,Diesel,4335000.0
Chevrolet,Beat,157,40700,Manual,first,Diesel,265000.0
Maruti Suzuki,Wagon-R,121,43828,Manual,first,Petrol,352000.0
Nissan,Terrano,109,53000,Manual,first,Diesel,625000.0
BMW,3 Series,121,100000,Automatic,first,Diesel,2475000.0
Maruti Suzuki,Swift Dzire,121,19000,Manual,first,Petrol,525000.0
Skoda,Yeti,109,84000,Manual,first,Diesel,1100000.0
Ford,Ecosport,85,37630,Automatic,first,Petrol,910000.0
Hyundai,i20,181,67714,Manual,first,Petrol,325000.0
Maruti Suzuki,S-Cross,97,32000,Manual,first,Diesel,850000.0
Hyundai,Verna,181,51000,Manual,first,Petrol,310000.0
BMW,3 Series,121,58390,Automatic,first,Diesel,1986000.0
Hyundai,i10,97,14000,Manual,first,Diesel,490000.00000000006
Honda,City,133,55818,Manual,second,Petrol,570000.0
Maruti Suzuki,Swift,229,97800,Manual,third,Petrol,175000.0
Maruti Suzuki,Swift,157,52241,Manual,first,Diesel,290000.0
Maruti Suzuki,Baleno,85,25433,Manual,first,Diesel,783000.0
Tata,Safari Storme,121,40611,Manual,first,Diesel,815000.0
Lexus,LS,205,72000,Manual,second,Petrol,200000.0
Maruti Suzuki,Swift,109,54631,Manual,first,Diesel,625000.0
Maruti Suzuki,Swift,217,60000,Manual,second,Diesel,340000.0
Tata,Nano,109,24941,Automatic,first,Petrol,319000.0
Maruti Suzuki,Ertiga,97,63939,Manual,first,Diesel,775000.0
Maruti Suzuki,Celerio,133,35214,Automatic,second,Petrol,320000.0
Maruti Suzuki,Swift,121,63000,Manual,first,Diesel,490000.00000000006
Volkswagen,Vento,157,121377,Manual,first,Petrol,380000.0
Volkswagen,Jetta,193,100970,Automatic,first,Diesel,400000.0
Mini,Cooper,133,60000,Automatic,second,Diesel,2350000.0
Tata,Indica,205,77650,Manual,first,Diesel,114999.99999999999
Hyundai,Santro,217,71297,Manual,first,Petrol,220000.00000000003
Land Rover,Range Rover,205,55001,Automatic,second,Diesel,2650000.0
Honda,City,121,18955,Automatic,first,Petrol,1065000.0
Jaguar,XF,109,47877,Automatic,first,Diesel,3568000.0
Mercedes-Benz,E-Class,97,43368,Automatic,first,Diesel,3194000.0
Chevrolet,Cruze,169,73000,Manual,third,Diesel,420000.0
Mahindra,XUV500,121,72007,Manual,first,Diesel,990000.0
Mercedes-Benz,C-Class,133,56778,Automatic,first,Petrol,1546000.0
Honda,Jazz,85,20024,Manual,first,Petrol,846000.0000000001
Toyota,Etios,145,42103,Manual,first,Petrol,325000.0
Maruti Suzuki,Alto,157,67147,Manual,first,Petrol,260000.0
Maruti Suzuki,Swift,109,37806,Manual,first,Petrol,520000.0
Maruti Suzuki,A-Star,193,85000,Manual,third,Petrol,180000.0
Tata,Nano,169,35000,Manual,first,Petrol,160000.0
Ford,Figo,121,72035,Manual,first,Diesel,250000.0
Fiat,Linea,169,48500,Manual,first,Petrol,250000.0
Ford,Aspire,97,28854,Manual,first,Petrol,670000.0
Lexus,LX,241,92450,Manual,first,Petrol,120000.0
BMW,3 Series,109,14351,Automatic,first,Diesel,3554999.9999999995
Chevrolet,Cruze,97,51087,Manual,first,Diesel,775000.0
Mahindra,Scorpio,241,50000,Manual,first,Diesel,194000.0
Tata,Indica,109,73000,Manual,first,Diesel,220000.00000000003
Chevrolet,Cruze,169,60000,Automatic,first,Diesel,380000.0
Toyota,Innova,109,50000,Manual,first,Diesel,1565000.0
Mercedes-Benz,C-Class,85,36797,Automatic,first,Diesel,3947000.0
Maruti Suzuki,Ritz,169,50000,Manual,second,Petrol,150000.0
Toyota,Innova,145,94000,Manual,first,Diesel,885000.0
Toyota,Fortuner,145,74000,Manual,second,Diesel,1789999.9999999998
Hyundai,i10,133,41016,Automatic,second,Petrol,508000.0
Hyundai,Verna,157,67000,Manual,first,Diesel,625000.0
Audi,Q3,121,76927,Automatic,first,Diesel,2275000.0
Chevrolet,Beat,181,17088,Manual,first,Petrol,146000.0
Ford,Fiesta,217,112808,Manual,second,Diesel,204999.99999999997
Ford,Figo,133,74980,Manual,first,Diesel,408000.0
Maruti Suzuki,Celerio,133,44600,Automatic,first,Petrol,455000.0
Mercedes-Benz,A-Class,145,37000,Automatic,first,Diesel,1400000.0
Hyundai,Creta,109,21000,Manual,first,Petrol,1090000.0
Maruti Suzuki,Wagon-R,181,81245,Manual,first,Petrol,245000.00000000003
Mercedes-Benz,E-Class,145,70000,Automatic,first,Diesel,1580000.0
Ford,Ecosport,97,4018,Manual,first,Petrol,825000.0
Renault,Koleos,145,70000,Automatic,second,Diesel,850000.0
Mahindra,XUV500,109,56532,Manual,first,Diesel,1554000.0
Maruti Suzuki,Omni,145,26875,Manual,first,Petrol,235000.0
Maruti Suzuki,Wagon-R,121,72599,Manual,first,Petrol,432000.0
Ford,Endeavour,205,205000,Manual,second,Diesel,390000.0
Hyundai,Verna,169,98000,Manual,second,Diesel,520000.0
Hyundai,i20,85,19500,Manual,first,Petrol,585000.0
Maruti Suzuki,Ertiga,145,68000,Manual,second,Petrol,625000.0
Mahindra,XUV500,73,19654,Automatic,first,Diesel,1763000.0
Maruti Suzuki,S-Cross,97,26000,Manual,first,Diesel,975000.0
Mercedes-Benz,SLK-Class,121,10000,Automatic,first,Petrol,5500000.0
Volkswagen,Polo,169,75020,Manual,first,Diesel,409999.99999999994
Toyota,Fortuner,169,157000,Manual,first,Diesel,1199000.0
Mahindra,XUV500,97,43773,Manual,first,Diesel,1354000.0
Mercedes-Benz,GLE,109,21000,Automatic,first,Diesel,5600000.0
